race_url,driver,fastest_lap
https://www.formula1.com/en/results/2021/races/1075/netherlands/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2021/races/1076/italy/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2021/races/1077/russia/race-result,Lando Norris,1
https://www.formula1.com/en/results/2021/races/1078/turkey/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2021/races/1102/united-states/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2021/races/1103/mexico/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2021/races/1104/brazil/race-result,Sergio Perez,1
https://www.formula1.com/en/results/2021/races/1105/qatar/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2021/races/1106/saudi-arabia/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2021/races/1107/abu-dhabi/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2022/races/1124/bahrain/race-result,Charles Leclerc,1
https://www.formula1.com/en/results/2022/races/1125/saudi-arabia/race-result,Charles Leclerc,1
https://www.formula1.com/en/results/2022/races/1108/australia/race-result,Charles Leclerc,1
https://www.formula1.com/en/results/2022/races/1109/emilia-romagna/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2022/races/1110/miami/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2022/races/1111/spain/race-result,Sergio Perez,1
https://www.formula1.com/en/results/2022/races/1112/monaco/race-result,Lando Norris,1
https://www.formula1.com/en/results/2022/races/1126/azerbaijan/race-result,Sergio Perez,1
https://www.formula1.com/en/results/2022/races/1113/canada/race-result,Carlos Sainz,1
https://www.formula1.com/en/results/2022/races/1114/great-britain/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2022/races/1115/austria/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2022/races/1116/france/race-result,Carlos Sainz,1
https://www.formula1.com/en/results/2022/races/1117/hungary/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2022/races/1118/belgium/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2022/races/1119/netherlands/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2022/races/1120/italy/race-result,Sergio Perez,1
https://www.formula1.com/en/results/2022/races/1133/singapore/race-result,George Russell,1
https://www.formula1.com/en/results/2022/races/1134/japan/race-result,Zhou Guanyu,1
https://www.formula1.com/en/results/2022/races/1135/united-states/race-result,George Russell,1
https://www.formula1.com/en/results/2022/races/1136/mexico/race-result,George Russell,1
https://www.formula1.com/en/results/2022/races/1137/brazil/race-result,George Russell,1
https://www.formula1.com/en/results/2022/races/1138/abu-dhabi/race-result,Lando Norris,1
https://www.formula1.com/en/results/2023/races/1141/bahrain/race-result,Zhou Guanyu,1
https://www.formula1.com/en/results/2023/races/1142/saudi-arabia/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2023/races/1143/australia/race-result,Sergio Perez,1
https://www.formula1.com/en/results/2023/races/1207/azerbaijan/race-result,George Russell,1
https://www.formula1.com/en/results/2023/races/1208/miami/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2023/races/1211/spain/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2023/races/1212/canada/race-result,Sergio Perez,1
https://www.formula1.com/en/results/2023/races/1213/austria/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2023/races/1214/great-britain/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2023/races/1215/hungary/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2023/races/1216/belgium/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2023/races/1218/italy/race-result,Oscar Piastri,1
https://www.formula1.com/en/results/2023/races/1219/singapore/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2023/races/1220/japan/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2023/races/1221/qatar/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2023/races/1222/united-states/race-result,Yuki Tsunoda,1
https://www.formula1.com/en/results/2023/races/1223/mexico/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2023/races/1224/brazil/race-result,Lando Norris,1
https://www.formula1.com/en/results/2023/races/1225/las-vegas/race-result,Oscar Piastri,1
https://www.formula1.com/en/results/2023/races/1226/abu-dhabi/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2024/races/1229/bahrain/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2024/races/1230/saudi-arabia/race-result,Charles Leclerc,1
https://www.formula1.com/en/results/2024/races/1231/australia/race-result,Charles Leclerc,1
https://www.formula1.com/en/results/2024/races/1232/japan/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2024/races/1233/china/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2024/races/1234/miami/race-result,Oscar Piastri,1
https://www.formula1.com/en/results/2024/races/1235/emilia-romagna/race-result,George Russell,1
https://www.formula1.com/en/results/2024/races/1236/monaco/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2024/races/1237/canada/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2024/races/1238/spain/race-result,Lando Norris,1
https://www.formula1.com/en/results/2024/races/1239/austria/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2024/races/1240/great-britain/race-result,Carlos Sainz,1
https://www.formula1.com/en/results/2024/races/1241/hungary/race-result,George Russell,1
https://www.formula1.com/en/results/2024/races/1242/belgium/race-result,Sergio Perez,1
https://www.formula1.com/en/results/2024/races/1243/netherlands/race-result,Lando Norris,1
https://www.formula1.com/en/results/2024/races/1244/italy/race-result,Lando Norris,1
https://www.formula1.com/en/results/2024/races/1245/azerbaijan/race-result,Lando Norris,1
https://www.formula1.com/en/results/2024/races/1246/singapore/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2024/races/1247/united-states/race-result,Esteban Ocon,1
https://www.formula1.com/en/results/2024/races/1248/mexico/race-result,Charles Leclerc,1
https://www.formula1.com/en/results/2024/races/1249/brazil/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2024/races/1250/las-vegas/race-result,Lando Norris,1
https://www.formula1.com/en/results/2024/races/1251/qatar/race-result,Lando Norris,1
https://www.formula1.com/en/results/2024/races/1252/abu-dhabi/race-result,Kevin Magnussen,1
